id,page_id,scrapping_date,link,title,operation,address,size,dorms,toilets,garage,price,additional_costs,features,type,street,neighborhood,city,state,latitude,longitude
349,2683936326,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-70m2-aluguel-RS3900-id-2683936326/,"Apartamento com 2 Quartos para Aluguel, 70m²",renting,"Rua da Consolação - Cerqueira César, São Paulo - SP",70,2,1,1,3900,820,"Armário na cozinha, Garagem, Segurança 24h, Cozinha",Apartamento,Rua da Consolação,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
350,2578141473,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-4-quartos-parque-dos-principes-zona-oeste-sao-paulo-com-garagem-600m2-aluguel-RS15000-id-2578141473/,"Casa com 4 Quartos para Aluguel, 600m²",renting,"Parque dos Príncipes, São Paulo - SP",600,4,4,3,15000,700,,Casa,Parque dos Príncipes,Parque dos Príncipes,São Paulo,SP,-23.2985242,-45.9427604
351,2737753548,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-trussardi-zona-oeste-sao-paulo-com-garagem-200m2-aluguel-RS5000-id-2737753548/,"Casa com 3 Quartos para Aluguel, 200m²",renting,"Jardim Trussardi, São Paulo - SP",200,3,3,2,5000,0,Lavanderia,Casa,Jardim Trussardi,Jardim Trussardi,São Paulo,SP,-23.5475,-46.63611
352,2697231677,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-84m2-aluguel-RS5300-id-2697231677/,"Apartamento com 2 Quartos para Aluguel, 84m²",renting,"Rua João Cachoeira - Vila Nova Conceição, São Paulo - SP",84,2,1,1,5300,1059,Garagem,Apartamento,Rua João Cachoeira,Vila Nova Conceição,São Paulo,SP,-23.0503416,-47.8327759
353,2736125717,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santana-zona-norte-sao-paulo-com-garagem-94m2-venda-RS1050000-id-2736125717/,Apartamento com 3 Quartos à Venda/Aluguel 94m²,renting,"Rua Marechal Hermes da Fonseca, 600 - Santana, São Paulo - SP",94,3,3,2,5500,1200,,Apartamento,Rua Marechal Hermes da Fonseca,Santana,São Paulo,SP,-23.499321,-46.6289326
354,2740264100,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-mazzei-zona-norte-sao-paulo-com-garagem-138m2-aluguel-RS4500-id-2740264100/,"Casa com 3 Quartos para Aluguel, 138m²",renting,"Vila Mazzei, São Paulo - SP",138,3,3,3,4500,0,"Varanda, Área de serviço",Casa,Vila Mazzei,Vila Mazzei,São Paulo,SP,-23.4729562,-46.6008217
355,2732041886,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-69m2-aluguel-RS6900-id-2732041886/,"Apartamento com 2 Quartos para Aluguel, 69m²",renting,"Rua Cacilda Becker - Itaim Bibi, São Paulo - SP",69,2,3,1,6900,1280,,Apartamento,Rua Cacilda Becker,Itaim Bibi,São Paulo,SP,-23.5843807,-46.6784441
356,2729683528,27-09-2024,https://www.vivareal.com.br/imovel/casa-4-quartos-jardim-umuarama-zona-sul-sao-paulo-com-garagem-250m2-aluguel-RS5100-id-2729683528/,"Casa com 4 Quartos para Aluguel, 250m²",renting,"Rua Suméria - Jardim Umuarama, São Paulo - SP",250,4,4,8,5100,0,,Casa,Rua Suméria,Jardim Umuarama,São Paulo,SP,-23.1045544,-47.2043652
357,2728988015,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-150m2-venda-RS1300000-id-2728988015/,Casa com 3 Quartos para Venda/Aluguel 150m²,renting,"Avenida Conselheiro Rodrigues Alves - Vila Mariana, São Paulo - SP",150,3,4,1,6000,0,"Cozinha, Área de serviço",Casa,Avenida Conselheiro Rodrigues Alves,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
358,2568412705,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-primavera-zona-norte-zona-norte-sao-paulo-com-garagem-125m2-venda-RS900000-id-2568412705/,Casa com 3 Quartos para Venda/Aluguel 125m²,renting,"Jardim Primavera Zona Norte, São Paulo - SP",125,3,2,1,4800,0,"Cozinha, Área de serviço",Casa,Jardim Primavera Zona Norte,Jardim Primavera Zona Norte,São Paulo,SP,-23.5475,-46.63611
359,2725913393,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-higienopolis-centro-sao-paulo-com-garagem-80m2-aluguel-RS6500-id-2725913393/,"Apartamento com 3 Quartos para Aluguel, 80m²",renting,"Rua Conselheiro Brotero, 906 - Higienópolis, São Paulo - SP",80,3,1,2,6500,1410,"Cozinha, Varanda, Piscina, Quadra poliesportiva, Salão de festas",Apartamento,Rua Conselheiro Brotero,Higienópolis,São Paulo,SP,-23.5489592,-46.6523049
360,2738308540,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-79m2-aluguel-RS4000-id-2738308540/,"Apartamento com Quarto para Aluguel, 79m²",renting,"Rua Castilho - Brooklin, São Paulo - SP",79,1,1,1,4000,750,,Apartamento,Rua Castilho,Brooklin,São Paulo,SP,-23.6268017,-46.6881279
361,2721160071,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-5-quartos-mirandopolis-zona-sul-sao-paulo-com-garagem-96m2-aluguel-RS4000-id-2721160071/,"Apartamento com 5 Quartos para Aluguel, 96m²",renting,"Mirandópolis, São Paulo - SP",96,5,4,3,4000,1754,,Apartamento,Mirandópolis,Mirandópolis,São Paulo,SP,-23.608307,-46.6424478
362,2699794319,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-clementino-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS3800-id-2699794319/,"Apartamento com 2 Quartos para Aluguel, 80m²",renting,"Rua Primeiro de Janeiro - Vila Clementino, São Paulo - SP",80,2,2,1,3800,1020,"Condomínio fechado, TV a cabo, Segurança 24h, Aceita animais",Apartamento,Rua Primeiro de Janeiro,Vila Clementino,São Paulo,SP,-23.5980058,-46.6434179
363,2708838161,27-09-2024,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-pompeia-zona-oeste-sao-paulo-com-garagem-300m2-aluguel-RS8000-id-2708838161/,"Casa de condomínio com 3 Quartos para Aluguel, 300m²",renting,"Avenida Pompéia, 1087 - Pompeia, São Paulo - SP",300,3,3,2,8000,1,Condomínio fechado,Casa,Avenida Pompéia,Pompeia,São Paulo,SP,-23.965353,-46.3418349
364,2730519042,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-67m2-aluguel-RS4490-id-2730519042/,"Apartamento com Quarto para Aluguel, 67m²",renting,"Brooklin, São Paulo - SP",67,1,2,1,4490,900,,Apartamento,Brooklin,Brooklin,São Paulo,SP,-23.6268017,-46.6881279
365,2701744277,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-butanta-zona-oeste-sao-paulo-com-garagem-134m2-aluguel-RS4000-id-2701744277/,"Casa com 3 Quartos para Aluguel, 134m²",renting,"Rua Doutor Ulpiano da Costa Manso - Butantã, São Paulo - SP",134,3,2,2,4000,0,"Cozinha, Lavanderia, TV a cabo, Área de serviço, Aceita animais",Casa,Rua Doutor Ulpiano da Costa Manso,Butantã,São Paulo,SP,-23.5690555,-46.7218834
366,2740248609,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-71m2-aluguel-RS7000-id-2740248609/,"Apartamento com 2 Quartos para Aluguel, 71m²",renting,"Rua Padre João Manuel, 173 - Cerqueira César, São Paulo - SP",71,2,2,1,7000,1099,Garagem,Apartamento,Rua Padre João Manuel,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
367,2733078818,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-granada-zona-leste-sao-paulo-com-garagem-245m2-aluguel-RS4500-id-2733078818/,"Casa com 3 Quartos para Aluguel, 245m²",renting,"Rua Francisco Miguel Souto Vieira - Vila Granada, São Paulo - SP",245,3,4,1,4500,0,"Garagem, Cozinha, Área de serviço",Casa,Rua Francisco Miguel Souto Vieira,Vila Granada,São Paulo,SP,-23.510558,-47.4430868
368,2727807990,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardins-zona-oeste-sao-paulo-com-garagem-116m2-venda-RS1220000-id-2727807990/,Apartamento com 3 Quartos para Venda/Aluguel 116m²,renting,"Alameda Joaquim Eugênio de Lima - Jardins, São Paulo - SP",116,3,3,1,4000,1700,"Elevador, Interfone",Apartamento,Alameda Joaquim Eugênio de Lima,Jardins,São Paulo,SP,-23.5475,-46.63611
369,2734004318,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cambuci-zona-sul-sao-paulo-com-garagem-97m2-aluguel-RS2980-id-2734004318/,"Apartamento com 3 Quartos para Aluguel, 97m²",renting,"Avenida Lins de Vasconcelos - Cambuci, São Paulo - SP",97,3,2,1,2980,811,"Cozinha, Elevador, Área de serviço",Apartamento,Avenida Lins de Vasconcelos,Cambuci,São Paulo,SP,-23.5659114,-46.6136795
370,2733404632,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-indianopolis-zona-sul-sao-paulo-com-garagem-82m2-venda-RS780000-id-2733404632/,Apartamento com 2 Quartos para Venda/Aluguel 82m²,renting,"Avenida Iraí - Indianópolis, São Paulo - SP",82,2,2,1,3000,1400,"Segurança 24h, Elevador, Cozinha, Armário na cozinha",Apartamento,Avenida Iraí,Indianópolis,São Paulo,SP,-23.6074637,-46.6689221
371,2724418937,27-09-2024,https://www.vivareal.com.br/imovel/casa-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-550m2-venda-RS6500000-id-2724418937/,Casa com 2 Quartos para Venda/Aluguel 550m²,renting,"Rua Santa Cruz - Vila Mariana, São Paulo - SP",550,2,3,10,10000,0,,Casa,Rua Santa Cruz,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
372,2679818504,27-09-2024,https://www.vivareal.com.br/imovel/casa-1-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-325m2-venda-RS3300000-id-2679818504/,Casa com Quarto para Venda/Aluguel 325m²,renting,"Rua Cardoso de Almeida, 0 - Perdizes, São Paulo - SP",325,1,3,1,11000,0,,Casa,Rua Cardoso de Almeida,Perdizes,São Paulo,SP,-23.5379295,-46.6806705
391,2731631027,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-4-quartos-parque-peruche-zona-norte-sao-paulo-com-garagem-260m2-aluguel-RS6500-id-2731631027/,"Casa com 4 Quartos para Aluguel, 260m²",renting,"Rua Águas Virtuosas - Parque Peruche, São Paulo - SP",260,4,3,4,6500,0,"Próximo a transporte público, Área de serviço",Casa,Rua Águas Virtuosas,Parque Peruche,São Paulo,SP,-23.497399,-46.6558779
373,2674555595,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-das-vertentes-zona-oeste-sao-paulo-com-garagem-210m2-venda-RS790000-id-2674555595/,Casa com 3 Quartos para Venda/Aluguel 210m²,renting,"Rua Heitor Ariente, 41 - Jardim das Vertentes, São Paulo - SP",210,3,3,2,3800,0,"Cozinha, Quintal, Área de serviço, Aceita animais",Casa,Rua Heitor Ariente,Jardim das Vertentes,São Paulo,SP,-23.5901008,-46.744817
374,2740249395,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-bonfiglioli-zona-oeste-sao-paulo-com-garagem-220m2-aluguel-RS6900-id-2740249395/,"Casa com 3 Quartos para Aluguel, 220m²",renting,"Rua Professor Campos Almeida, 166 - Jardim Bonfiglioli, São Paulo - SP",220,3,5,2,6900,0,"Sistema de alarme, Churrasqueira, Próximo a hospitais, Varanda",Casa,Rua Professor Campos Almeida,Jardim Bonfiglioli,São Paulo,SP,-23.207902,-46.8875032
375,2552438960,27-09-2024,https://www.vivareal.com.br/imovel/casa-5-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-550m2-venda-RS15000000-id-2552438960/,Casa com 5 Quartos à Venda/Aluguel 550m²,renting,"Rua Dinamarca - Jardim Europa, São Paulo - SP",550,5,7,6,45000,0,,Casa,Rua Dinamarca,Jardim Europa,São Paulo,SP,-23.5161292,-47.4858627
376,2511447002,27-09-2024,https://www.vivareal.com.br/imovel/casa-5-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-700m2-venda-RS7500000-id-2511447002/,Casa com 5 Quartos para Venda/Aluguel 700m²,renting,"Rua Marechal Bitencourt, 104 - Jardim Paulista, São Paulo - SP",700,5,2,6,35000,0,"Churrasqueira, Escritório, Jardim",Casa,Rua Marechal Bitencourt,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
377,2695637387,27-09-2024,https://www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-tremembe-zona-norte-sao-paulo-com-garagem-270m2-aluguel-RS8300-id-2695637387/,"Casa de condomínio com 5 Quartos para Aluguel, 270m²",renting,"Rua Francisco Narcizo, 100 - Tremembé, São Paulo - SP",270,5,5,4,8300,1850,,Casa,Rua Francisco Narcizo,Tremembé,São Paulo,SP,-23.4482881,-46.6029761
378,2708726597,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-santa-teresinha-zona-norte-sao-paulo-com-garagem-248m2-aluguel-RS6000-id-2708726597/,"Casa com 3 Quartos para Aluguel, 248m²",renting,"Rua Luís Antônio dos Santos - Santa Teresinha, São Paulo - SP",248,3,3,3,6000,0,"Próximo a transporte público, Piscina, Próximo a hospitais, Varanda gourmet, Área de serviço",Casa,Rua Luís Antônio dos Santos,Santa Teresinha,São Paulo,SP,-23.4905833,-46.6343071
379,2737291550,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-94m2-aluguel-RS6900-id-2737291550/,"Apartamento com Quarto para Aluguel, 94m²",renting,"Rua Pedroso Alvarenga, 220 - Itaim Bibi, São Paulo - SP",94,1,2,1,6900,1500,"Playground, Jardim",Apartamento,Rua Pedroso Alvarenga,Itaim Bibi,São Paulo,SP,-23.5843807,-46.6784441
380,2717284438,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-140m2-aluguel-RS20000-id-2717284438/,"Casa com 3 Quartos para Aluguel, 140m²",renting,"Rua Costa Carvalho - Pinheiros, São Paulo - SP",140,3,1,3,20000,0,,Casa,Rua Costa Carvalho,Pinheiros,São Paulo,SP,-23.5672842,-46.701939
381,2580107494,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-248m2-venda-RS2290000-id-2580107494/,Casa com 3 Quartos para Venda/Aluguel 248m²,renting,"Rua Doutor Mário Cardim - Vila Mariana, São Paulo - SP",248,3,4,4,11000,0,"Edícula, Piscina infantil, Quintal",Casa,Rua Doutor Mário Cardim,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
382,2718129957,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-da-saude-zona-sul-sao-paulo-com-garagem-214m2-aluguel-RS8600-id-2718129957/,"Apartamento com 3 Quartos para Aluguel, 214m²",renting,"Jardim da Saude, São Paulo - SP",214,3,4,3,8600,2863,"Varanda, Cozinha, Piscina",Apartamento,Jardim da Saude,Jardim da Saude,São Paulo,SP,-23.6171973,-46.6185362
383,2538300283,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-consolacao-centro-sao-paulo-com-garagem-50m2-aluguel-RS3800-id-2538300283/,"Apartamento com Quarto para Aluguel, 50m²",renting,"Rua da Consolação, 1515 - Consolação, São Paulo - SP",50,1,1,1,3800,800,,Apartamento,Rua da Consolação,Consolação,São Paulo,SP,-23.557818,-46.6605373
384,2726207551,27-09-2024,https://www.vivareal.com.br/imovel/imovel-comercial-5-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-250m2-aluguel-RS6200-id-2726207551/,"Casa com 5 Quartos para Aluguel, 250m²",renting,"Rua Turiassu - Perdizes, São Paulo - SP",250,5,4,1,6200,0,,Casa,Rua Turiassu,Perdizes,São Paulo,SP,-23.5379295,-46.6806705
385,2728082441,27-09-2024,https://www.vivareal.com.br/imovel/casa-4-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-343m2-venda-RS12800000-id-2728082441/,Casa com 4 Quartos à Venda/Aluguel 343m²,renting,"Rua Pacheco de Miranda, 116 - Jardim Paulista, São Paulo - SP",343,4,4,5,22000,0,"Dependência de empregados, Churrasqueira na varanda, Ar-condicionado, Lareira",Casa,Rua Pacheco de Miranda,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
386,2556833918,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-moema-zona-sul-sao-paulo-com-garagem-213m2-aluguel-RS6200-id-2556833918/,"Apartamento com 3 Quartos para Aluguel, 213m²",renting,"Alameda dos Aicás - Moema, São Paulo - SP",213,3,1,4,6200,3800,,Apartamento,Alameda dos Aicás,Moema,São Paulo,SP,-23.597085,-46.6628884
387,2698592286,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-parque-da-mooca-zona-leste-sao-paulo-com-garagem-176m2-aluguel-RS4600-id-2698592286/,"Casa com 3 Quartos para Aluguel, 176m²",renting,"Rua Emboaçava - Parque da Mooca, São Paulo - SP",176,3,4,5,4600,0,,Casa,Rua Emboaçava,Parque da Mooca,São Paulo,SP,-23.5705085,-46.5869081
388,2697880786,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-da-saude-zona-sul-sao-paulo-com-garagem-184m2-venda-RS1300000-id-2697880786/,Apartamento com 3 Quartos para Venda/Aluguel 184m²,renting,"Jardim da Saude, São Paulo - SP",184,3,4,3,6800,1870,,Apartamento,Jardim da Saude,Jardim da Saude,São Paulo,SP,-23.6171973,-46.6185362
389,2608668600,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-4-quartos-panamby-zona-sul-sao-paulo-com-garagem-215m2-aluguel-RS5900-id-2608668600/,"Apartamento com 4 Quartos para Aluguel, 215m²",renting,"Rua Professor Alexandre Correia - Panamby, São Paulo - SP",215,4,6,4,5900,2970,,Apartamento,Rua Professor Alexandre Correia,Panamby,São Paulo,SP,-22.9501991,-47.0346686
390,2728684111,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-4-quartos-morumbi-zona-sul-sao-paulo-com-garagem-130m2-aluguel-RS3200-id-2728684111/,"Apartamento com 4 Quartos para Aluguel, 130m²",renting,"Rua Doutor Oscar Monteiro de Barros - Morumbi, São Paulo - SP",130,4,4,2,3200,1944,"Cozinha, Piscina, Quadra poliesportiva, Varanda, Área de serviço",Apartamento,Rua Doutor Oscar Monteiro de Barros,Morumbi,São Paulo,SP,-23.5964988,-46.7178446
392,2577337693,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-94m2-aluguel-RS5300-id-2577337693/,"Apartamento com 3 Quartos para Aluguel, 94m²",renting,"Cerqueira César, São Paulo - SP",94,3,1,1,5300,2392,"Garagem, Condomínio fechado",Apartamento,Cerqueira César,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
393,2732701335,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-5-quartos-vila-mazzei-zona-norte-sao-paulo-com-garagem-484m2-venda-RS1395000-id-2732701335/,Casa com 5 Quartos para Venda/Aluguel 484m²,renting,"Vila Mazzei, São Paulo - SP",484,5,5,7,5500,0,,Casa,Vila Mazzei,Vila Mazzei,São Paulo,SP,-23.4729562,-46.6008217
394,2721974282,27-09-2024,https://www.vivareal.com.br/imovel/casa-5-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-280m2-venda-RS2600000-id-2721974282/,Casa com 5 Quartos para Venda/Aluguel 280m²,renting,"Campo Belo, São Paulo - SP",280,5,4,3,8000,0,Garagem,Casa,Campo Belo,Campo Belo,São Paulo,SP,-23.6299339,-46.670417
395,2732700435,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-161m2-venda-RS1250000-id-2732700435/,Apartamento com 2 Quartos para Venda/Aluguel 161m²,renting,"Vila Olímpia, São Paulo - SP",161,2,3,1,6500,1373,"Piscina, Salão de festas",Apartamento,Vila Olímpia,Vila Olímpia,São Paulo,SP,-23.5940278,-46.6842193
396,2511117250,27-09-2024,https://www.vivareal.com.br/imovel/flat-2-quartos-consolacao-centro-sao-paulo-com-garagem-40m2-aluguel-RS2900-id-2511117250/,"Apartamento com 2 Quartos para Aluguel, 40m²",renting,"Rua Bela Cintra, 521 - Consolação, São Paulo - SP",40,2,1,1,2900,1700,"Portaria 24h, Elevador",Apartamento,Rua Bela Cintra,Consolação,São Paulo,SP,-23.557818,-46.6605373
397,2740873799,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-5-quartos-aricanduva-zona-leste-sao-paulo-com-garagem-400m2-aluguel-RS7000-id-2740873799/,"Apartamento com 5 Quartos para Aluguel, 400m²",renting,"Rua Doutor Alarico Silveira - Aricanduva, São Paulo - SP",400,5,4,3,7000,0,"Churrasqueira, Portão eletrônico, Aceita animais",Apartamento,Rua Doutor Alarico Silveira,Aricanduva,São Paulo,SP,-23.5780239,-46.511454
398,2729492009,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-2-quartos-agua-fria-zona-norte-sao-paulo-com-garagem-91m2-venda-RS529000-id-2729492009/,Casa com 2 Quartos para Venda/Aluguel 91m²,renting,"Rua Belchior Barreiros - Água Fria, São Paulo - SP",91,2,1,2,2700,0,,Casa,Rua Belchior Barreiros,Água Fria,São Paulo,SP,-23.4817879,-46.62499
399,2723387136,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-160m2-aluguel-RS13000-id-2723387136/,"Apartamento com 3 Quartos para Aluguel, 160m²",renting,"Bela Vista, São Paulo - SP",160,3,3,2,13000,1864,,Apartamento,Bela Vista,Bela Vista,São Paulo,SP,-23.5601219,-46.6500338
400,2713575905,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-japao-zona-norte-sao-paulo-com-garagem-180m2-aluguel-RS3800-id-2713575905/,"Casa com 3 Quartos para Aluguel, 180m²",renting,"Rua Soldado Paulo Emídio Pereira - Jardim Japão, São Paulo - SP",180,3,2,4,3800,0,"Próximo a transporte público, Próximo a hospitais",Casa,Rua Soldado Paulo Emídio Pereira,Jardim Japão,São Paulo,SP,-23.5021791,-46.5808888
401,2646869814,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-42m2-aluguel-RS2200-id-2646869814/,"Apartamento com Quarto para Aluguel, 42m²",renting,"Rua Maestro Elias Lobo - Jardim Paulista, São Paulo - SP",42,1,1,1,2200,1261,"Espaço gourmet, Jardim, Salão de festas, Churrasqueira",Apartamento,Rua Maestro Elias Lobo,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
